Datetime,User ID,Content ID,Content Type,Category,Reaction Type,Sentiment,Score
11/4/20 6:49 AM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,dislike,negative,10
7/6/20 7:21 PM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,super love,positive,75
7/14/20 4:00 PM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,cherish,positive,70
3/16/21 12:41 PM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,love,positive,65
4/28/21 8:21 PM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,dislike,negative,10
7/7/20 9:11 PM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,love,positive,65
2/12/21 4:16 PM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,cherish,positive,70
1/13/21 1:34 AM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,dislike,negative,10
5/3/21 12:06 AM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,peeking,neutral,35
4/5/21 5:17 AM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,love,positive,65
4/9/21 2:48 PM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,cherish,positive,70
10/27/20 5:58 AM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,hate,negative,5
9/29/20 1:55 AM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,want,positive,70
3/4/21 7:02 PM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,like,positive,50
3/11/21 11:17 AM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,want,positive,70
10/26/20 8:47 AM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,peeking,neutral,35
1/18/21 12:47 PM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,hate,negative,5
10/3/20 1:04 AM,df1e7940-d514-40aa-af3a-e742792c4b5e,1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,dislike,negative,10
10/28/20 9:40 AM,6e9c7f30-264a-4aa0-b3ac-36e852d10906,02c9f76b-f9cc-48c5-aedf-73f37c637a71,photo,veganism,like,positive,50
4/17/21 2:35 AM,6e9c7f30-264a-4aa0-b3ac-36e852d10906,02c9f76b-f9cc-48c5-aedf-73f37c637a71,photo,veganism,cherish,positive,70
5/17/21 3:04 AM,6e9c7f30-264a-4aa0-b3ac-36e852d10906,02c9f76b-f9cc-48c5-aedf-73f37c637a71,photo,veganism,super love,positive,75
9/12/20 12:16 AM,6e9c7f30-264a-4aa0-b3ac-36e852d10906,02c9f76b-f9cc-48c5-aedf-73f37c637a71,photo,veganism,super love,positive,75
1/21/21 7:03 PM,6e9c7f30-264a-4aa0-b3ac-36e852d10906,02c9f76b-f9cc-48c5-aedf-73f37c637a71,photo,veganism,want,positive,70
5/15/21 12:40 AM,6e9c7f30-264a-4aa0-b3ac-36e852d10906,02c9f76b-f9cc-48c5-aedf-73f37c637a71,photo,veganism,hate,negative,5
4/22/21 10:40 PM,6e9c7f30-264a-4aa0-b3ac-36e852d10906,02c9f76b-f9cc-48c5-aedf-73f37c637a71,photo,veganism,like,positive,50
11/17/20 6:04 AM,6e9c7f30-264a-4aa0-b3ac-36e852d10906,02c9f76b-f9cc-48c5-aedf-73f37c637a71,photo,veganism,love,positive,65
9/7/20 7:21 AM,6e9c7f30-264a-4aa0-b3ac-36e852d10906,02c9f76b-f9cc-48c5-aedf-73f37c637a71,photo,veganism,disgust,negative,0
12/13/20 3:34 AM,6e9c7f30-264a-4aa0-b3ac-36e852d10906,02c9f76b-f9cc-48c5-aedf-73f37c637a71,photo,veganism,peeking,neutral,35
6/20/20 6:12 AM,6e9c7f30-264a-4aa0-b3ac-36e852d10906,02c9f76b-f9cc-48c5-aedf-73f37c637a71,photo,veganism,intrigued,positive,45
3/17/21 2:59 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,811834bf-44bf-47f3-ae30-e305591177d6,GIF,animals,worried,negative,12
12/15/20 10:46 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,811834bf-44bf-47f3-ae30-e305591177d6,GIF,animals,indifferent,neutral,20
11/7/20 12:53 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,super love,positive,75
7/3/20 2:57 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,disgust,negative,0
1/14/21 11:35 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,dislike,negative,10
11/2/20 8:46 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,like,positive,50
10/1/20 8:20 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,worried,negative,12
11/27/20 10:17 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,indifferent,neutral,20
5/8/21 6:38 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,dislike,negative,10
1/29/21 8:33 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,adore,positive,72
8/18/20 9:26 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,love,positive,65
5/16/21 10:01 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,like,positive,50
7/16/20 12:43 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,hate,negative,5
10/19/20 11:36 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,hate,negative,5
11/16/20 2:17 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,heart,positive,60
8/2/20 2:08 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,heart,positive,60
7/3/20 11:21 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,super love,positive,75
9/25/20 3:35 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,interested,positive,30
7/30/20 9:16 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,scared,negative,15
10/28/20 4:49 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,intrigued,positive,45
11/18/20 4:50 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,adore,positive,72
9/28/20 9:27 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,love,positive,65
7/4/20 9:05 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,intrigued,positive,45
5/31/21 6:37 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,peeking,neutral,35
2/22/21 11:51 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,indifferent,neutral,20
8/16/20 3:36 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,cherish,positive,70
8/8/20 11:25 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,indifferent,neutral,20
3/30/21 9:10 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,dislike,negative,10
3/11/21 10:33 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,dislike,negative,10
11/23/20 1:52 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,love,positive,65
7/24/20 10:19 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,scared,negative,15
2/5/21 6:05 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,hate,negative,5
10/15/20 7:19 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,intrigued,positive,45
11/27/20 2:21 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,love,positive,65
4/18/21 7:01 PM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,intrigued,positive,45
5/13/21 11:34 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,like,positive,50
11/1/20 5:04 AM,69fcad9e-45a9-4189-b7e1-96b26c57c542,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,like,positive,50
10/30/20 3:41 AM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,heart,positive,60
1/26/21 2:35 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,dislike,negative,10
3/13/21 11:54 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,want,positive,70
3/12/21 8:47 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,interested,positive,30
7/15/20 6:27 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,worried,negative,12
7/26/20 10:20 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,worried,negative,12
4/2/21 4:54 AM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,heart,positive,60
5/16/21 9:09 AM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,heart,positive,60
5/28/21 12:25 AM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,worried,negative,12
6/29/20 2:48 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,cherish,positive,70
11/25/20 9:28 AM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,like,positive,50
5/25/21 1:19 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,want,positive,70
9/13/20 9:44 AM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,dislike,negative,10
4/11/21 5:19 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,worried,negative,12
10/23/20 9:01 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,super love,positive,75
6/1/21 7:43 AM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,love,positive,65
7/4/20 4:40 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,disgust,negative,0
7/24/20 11:03 AM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,super love,positive,75
3/2/21 7:17 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,scared,negative,15
12/16/20 8:26 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,indifferent,neutral,20
4/20/21 12:13 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,super love,positive,75
8/25/20 4:46 AM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,peeking,neutral,35
12/7/20 3:19 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,scared,negative,15
12/14/20 10:00 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,peeking,neutral,35
8/16/20 4:14 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,indifferent,neutral,20
9/20/20 11:43 AM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,worried,negative,12
9/14/20 4:38 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,worried,negative,12
9/20/20 9:40 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,cherish,positive,70
10/31/20 6:17 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,interested,positive,30
3/14/21 6:53 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,interested,positive,30
1/15/21 9:13 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,heart,positive,60
10/26/20 9:09 AM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,scared,negative,15
7/9/20 2:53 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,interested,positive,30
8/22/20 6:11 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,cherish,positive,70
9/10/20 7:30 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,peeking,neutral,35
8/7/20 8:59 AM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,dislike,negative,10
1/12/21 11:43 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,want,positive,70
6/3/21 9:25 AM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,indifferent,neutral,20
7/21/20 2:54 AM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,disgust,negative,0
4/19/21 6:18 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,scared,negative,15
7/12/20 11:52 AM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,worried,negative,12
5/30/21 7:24 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,dislike,negative,10
10/29/20 2:29 AM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,intrigued,positive,45
6/30/20 1:41 PM,094fbe49-da84-4445-9d28-7fc5f593f5ad,b56a9e24-d0f2-4599-b893-c2889a15e1d6,video,veganism,dislike,negative,10
4/13/21 7:40 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,dislike,negative,10
7/22/20 12:49 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,love,positive,65
7/19/20 2:25 AM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,heart,positive,60
10/7/20 6:19 AM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,disgust,negative,0
11/29/20 8:26 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,indifferent,neutral,20
6/9/21 2:35 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,like,positive,50
11/21/20 12:23 AM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,indifferent,neutral,20
4/23/21 6:04 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,hate,negative,5
11/23/20 2:49 AM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,want,positive,70
10/21/20 6:19 AM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,love,positive,65
6/24/20 12:27 AM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,peeking,neutral,35
5/3/21 7:48 AM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,scared,negative,15
2/1/21 4:53 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,cherish,positive,70
6/13/21 2:27 AM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,scared,negative,15
4/10/21 9:53 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,interested,positive,30
11/30/20 12:51 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,love,positive,65
11/15/20 8:39 AM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,indifferent,neutral,20
2/19/21 12:36 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,like,positive,50
10/30/20 12:08 AM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,like,positive,50
10/30/20 1:04 AM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,super love,positive,75
9/14/20 12:47 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,scared,negative,15
1/5/21 3:57 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,peeking,neutral,35
2/9/21 6:05 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,heart,positive,60
1/31/21 5:36 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,like,positive,50
2/12/21 2:23 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,want,positive,70
2/27/21 11:34 AM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,indifferent,neutral,20
10/13/20 5:47 AM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,indifferent,neutral,20
9/21/20 7:02 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,worried,negative,12
5/2/21 2:32 AM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,adore,positive,72
9/17/20 7:32 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,hate,negative,5
6/21/20 3:06 PM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,cherish,positive,70
11/26/20 9:12 AM,ec2729db-9794-466e-93ba-a19402e16bef,55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,adore,positive,72
2/11/21 7:26 AM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,disgust,negative,0
1/24/21 12:30 PM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,want,positive,70
5/8/21 3:32 PM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,intrigued,positive,45
8/4/20 6:19 PM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,dislike,negative,10
6/27/20 6:28 AM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,disgust,negative,0
5/31/21 2:00 AM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,interested,positive,30
12/19/20 6:24 AM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,worried,negative,12
11/6/20 7:28 AM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,adore,positive,72
10/2/20 10:15 PM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,love,positive,65
4/2/21 6:32 AM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,worried,negative,12
7/4/20 11:52 AM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,dislike,negative,10
10/25/20 1:41 AM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,cherish,positive,70
7/27/20 8:00 PM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,dislike,negative,10
9/15/20 10:12 AM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,want,positive,70
10/13/20 1:28 PM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,like,positive,50
5/15/21 10:13 AM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,super love,positive,75
9/12/20 3:18 PM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,scared,negative,15
10/30/20 8:33 PM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,worried,negative,12
5/7/21 12:03 AM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,adore,positive,72
1/14/21 6:10 PM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,cherish,positive,70
7/14/20 9:39 PM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,scared,negative,15
12/10/20 9:30 PM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,super love,positive,75
5/4/21 9:32 AM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,love,positive,65
9/4/20 12:21 AM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,hate,negative,5
8/22/20 10:54 PM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,hate,negative,5
7/29/20 3:32 PM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,indifferent,neutral,20
3/6/21 6:46 PM,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,want,positive,70
